ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
10209741 8441977 3325 933461 16 8964520 0 0 4466
10209756 8441960 3325 953590 16 8964610 0 0 4466
10209772 8441972 3325 973719 16 8964700 0 0 4471
10209773 8441974 3325 993848 16 8964790 0 0 4471
10209826 8441958 3326 13977 16 8964880 0 0 4471
10209747 8441970 3326 34107 16 8964970 0 0 4471
10209824 8441956 3326 54235 16 8965060 0 0 4471
10209724 8441955 3326 74364 16 8965150 0 0 4471
10209679 8441972 3326 94494 16 8965240 0 0 4471
10209688 8441959 3326 114622 16 8965330 0 0 4471
10209592 8441963 3326 134751 16 8965420 0 0 4471
10209345 8441981 3326 154881 16 8965510 0 0 4471
10209496 8441955 3326 175010 16 8965600 0 0 4471
10209507 8441964 3326 195138 16 8965690 0 0 4471
10209436 8441976 3326 215267 16 8965780 0 0 4471
10209344 8441955 3326 235400 16 8965870 0 0 4471
10209254 8441962 3326 255526 16 8965960 0 0 4471
10208935 8441966 3326 275656 16 8966050 0 0 4471
10208971 8441957 3326 295785 16 8966140 0 0 4471
10208700 8441962 3326 315913 16 8966230 0 0 4471
10208687 8441960 3326 336045 16 8966320 0 0 4471
10208671 8441954 3326 356172 16 8966410 0 0 4471
10208304 8441978 3326 376303 16 8966500 0 0 4471
10208174 8441966 3326 396432 16 8966590 0 0 4471
10208388 8441954 3326 416559 16 8966680 0 0 4471
10208163 8441983 3326 436686 16 8966770 0 0 4471
10208114 8441959 3326 456818 16 8966860 0 0 4471
10207851 8441958 3326 476944 16 8966950 0 0 4471
10207269 8441972 3326 497073 16 8967040 0 0 4471
10206979 8441955 3326 517201 16 8967130 0 0 4471
10206824 8441962 3326 537331 16 8967220 0 0 4471
10206451 8441971 3326 557461 16 8967310 0 0 4471
10206584 8441955 3326 577588 16 8967400 0 0 4471
10206176 8441971 3326 597718 16 8967490 0 0 4471
10205812 8441975 3326 617847 16 8967580 0 0 4471
10205986 8441953 3326 637975 16 8967670 0 0 4471
10205859 8441976 3326 658104 16 8967760 0 0 4471
10205393 8441968 3326 678233 16 8967850 0 0 4471
10205445 8441958 3326 698363 16 8967940 0 0 4471
10204771 8441967 3326 718493 16 8968030 0 0 4471
10204288 8441962 3326 738620 16 8968120 0 0 4471
10204019 8441952 3326 758750 16 8968210 0 0 4471
10203449 8441970 3326 778879 16 8968300 0 0 4471
10203180 8441959 3326 799008 16 8968390 0 0 4471
10203135 8441961 3326 819136 16 8968480 0 0 4471
10202239 8441982 3326 839265 16 8968570 0 0 4471
10202288 8441958 3326 859395 16 8968660 0 0 4471
10202445 8441960 3326 879523 16 8968750 0 0 4471
10202117 8441980 3326 899653 16 8968840 0 0 4471
10202194 8441958 3326 919782 16 8968930 0 0 4471
10202196 8441960 3326 939910 16 8969020 0 0 4471
10201456 8441967 3326 960041 16 8969110 0 0 4471
10201319 8441961 3326 980168 16 8969200 0 0 4471
10200736 8441968 3327 298 16 8969290 0 0 4471
10200478 8441968 3327 20426 16 8969380 0 0 4471
10200363 8441958 3327 40559 16 8969470 0 0 4471
10199745 8441977 3327 60688 16 8969560 0 0 4471
10199576 8441975 3327 80815 16 8969650 0 0 4471
10199993 8441960 3327 100946 16 8969740 0 0 4471
10199503 8441982 3327 121075 16 8969830 0 0 4471
10199219 8441965 3327 141204 16 8969920 0 0 4471
10199021 8441956 3327 161333 16 8970010 0 0 4471
10198284 8441973 3327 181460 16 8970100 0 0 4471
10198143 8441960 3327 201591 16 8970190 0 0 4471
10198093 8441956 3327 221717 16 8970280 0 0 4471
10197725 8441973 3327 241847 16 8970370 0 0 4471
10197672 8441957 3327 261977 16 8970460 0 0 4471
10197263 8441969 3327 282104 16 8970550 0 0 4471
10196693 8441980 3327 302233 16 8970640 0 0 4471
10196724 8441958 3327 322361 16 8970730 0 0 4471
10196684 8441969 3327 342490 16 8970820 0 0 4471
10196511 8441977 3327 362620 16 8970910 0 0 4471
10196538 8441957 3327 382750 16 8971000 0 0 4471
10196188 8441965 3327 402877 16 8971090 0 0 4471
10195773 8441964 3327 423008 16 8971180 0 0 4471
10195733 8441959 3327 443135 16 8971270 0 0 4471
10195536 8441967 3327 463265 16 8971360 0 0 4471
10195506 8441961 3327 483395 16 8971450 0 0 4471
10195440 8441953 3327 503522 16 8971540 0 0 4471
10195171 8441984 3327 523651 16 8971630 0 0 4471
10195136 8441962 3327 543781 16 8971720 0 0 4471
10195170 8441961 3327 563910 16 8971810 0 0 4471
10194864 8441976 3327 584039 16 8971900 0 0 4471
10194837 8441960 3327 604167 16 8971990 0 0 4471
10194766 8441960 3327 624296 16 8972080 0 0 4471
10194695 8441970 3327 644426 16 8972170 0 0 4471
10194652 8441952 3327 664555 16 8972260 0 0 4471
10194606 8441964 3327 684683 16 8972350 0 0 4471
10194579 8441964 3327 704813 16 8972440 0 0 4471
10194611 8441958 3327 724942 16 8972530 0 0 4471
10194448 8441966 3327 745071 16 8972620 0 0 4471
10194492 8441975 3327 765202 16 8972710 0 0 4471
10194542 8441953 3327 785328 16 8972800 0 0 4471
10194488 8441974 3327 805458 16 8972890 0 0 4471
10194521 8441965 3327 825589 16 8972980 0 0 4471
10194553 8441959 3327 845715 16 8973070 0 0 4471
10194674 8441970 3327 865847 16 8973160 0 0 4471
10194810 8441959 3327 885977 16 8973250 0 0 4471
10194847 8441955 3327 906105 16 8973340 0 0 4471
10194937 8441971 3327 926235 16 8973430 0 0 4471
10194972 8441957 3327 946363 16 8973520 0 0 4471
10194925 8441960 3327 966493 16 8973610 0 0 4471
10195300 8441988 3327 986621 16 8973700 0 0 4471
10195172 8441959 3328 6750 16 8973790 0 0 4471
10195207 8441964 3328 26877 16 8973880 0 0 4471
10195434 8441975 3328 47011 16 8973970 0 0 4471
10195560 8441956 3328 67137 16 8974060 0 0 4471
10195876 8441960 3328 87266 16 8974150 0 0 4471
10196463 8441962 3328 107393 16 8974240 0 0 4471
10196310 8441957 3328 127523 16 8974330 0 0 4471
10196627 8441964 3328 147650 16 8974420 0 0 4471
10196735 8441960 3328 167780 16 8974510 0 0 4471
10196759 8441957 3328 187910 16 8974600 0 0 4471
10197180 8441976 3328 208038 16 8974690 0 0 4471
10197374 8441967 3328 228166 16 8974780 0 0 4471
10197168 8441959 3328 248295 16 8974870 0 0 4471
10197522 8441981 3328 268425 16 8974960 0 0 4471
10197530 8441959 3328 288554 16 8975050 0 0 4471
10197915 8441957 3328 308682 16 8975140 0 0 4471
10198711 8441971 3328 328811 16 8975230 0 0 4471
10198891 8441957 3328 348941 16 8975320 0 0 4471
10198756 8441959 3328 369071 16 8975410 0 0 4471
10199138 8441964 3328 389198 16 8975500 0 0 4471
10198929 8441957 3328 409327 16 8975590 0 0 4471
10199391 8441973 3328 429458 16 8975680 0 0 4471
10199812 8441978 3328 449587 16 8975770 0 0 4471
10199732 8441959 3328 469714 16 8975860 0 0 4471
10200056 8441973 3328 489843 16 8975950 0 0 4471
10200594 8441967 3328 509974 16 8976040 0 0 4471
10200514 8441957 3328 530103 16 8976130 0 0 4471
10201405 8441964 3328 550232 16 8976220 0 0 4471
10201815 8441959 3328 570359 16 8976310 0 0 4471
10201866 8441952 3328 590490 16 8976400 0 0 4471
10202132 8441970 3328 610619 16 8976490 0 0 4471
10202388 8441961 3328 630748 16 8976580 0 0 4471
10202132 8441957 3328 650875 16 8976670 0 0 4471
10202945 8441981 3328 671010 16 8976760 0 0 4471
10202760 8441958 3328 691136 16 8976850 0 0 4471
10203040 8441959 3328 711266 16 8976940 0 0 4471
10203417 8441981 3328 731393 16 8977030 0 0 4471
10203673 8441954 3328 751523 16 8977120 0 0 4471
10203991 8441961 3328 771652 16 8977209 0 0 4466
10205025 8441959 3328 791782 16 8977299 0 0 4466
10204973 8441956 3328 811909 16 8977390 0 0 4471
10205563 8441960 3328 832040 16 8977479 0 0 4466
10205749 8441963 3328 852167 16 8977569 0 0 4466
10205900 8441955 3328 872296 16 8977659 0 0 4466
10206234 8441976 3328 892425 16 8977749 0 0 4466
10206702 8441972 3328 912554 16 8977839 0 0 4466
10206453 8441954 3328 932683 16 8977929 0 0 4466
10206852 8441980 3328 952810 16 8978019 0 0 4466
10206991 8441961 3328 972940 16 8978109 0 0 4471
10207350 8441955 3328 993069 16 8978199 0 0 4471
10208047 8441970 3329 13197 16 8978289 0 0 4466
10208344 8441955 3329 33327 16 8978379 0 0 4471
10208158 8441953 3329 53456 16 8978469 0 0 4471
10208591 8441972 3329 73586 16 8978559 0 0 4471
10208382 8441953 3329 93713 16 8978649 0 0 4471
10208680 8441963 3329 113843 16 8978739 0 0 4471
10208996 8441978 3329 133973 16 8978829 0 0 4471
10208956 8441957 3329 154102 16 8978919 0 0 4471
10208977 8441967 3329 174229 16 8979009 0 0 4471
10209182 8441977 3329 194359 16 8979099 0 0 4471
10209166 8441959 3329 214488 16 8979189 0 0 4471
10209541 8441962 3329 234617 16 8979279 0 0 4471
10209768 8441964 3329 254746 16 8979369 0 0 4471
10209804 8441957 3329 274875 16 8979459 0 0 4471
10209829 8441965 3329 295006 16 8979549 0 0 4471
10209964 8441965 3329 315133 16 8979639 0 0 4471
10209867 8441954 3329 335262 16 8979729 0 0 4471
10210009 8441986 3329 355391 16 8979819 0 0 4471
10209968 8441965 3329 375520 16 8979909 0 0 4471
10209982 8441957 3329 395650 16 8979999 0 0 4471
10210025 8441979 3329 415778 16 8980089 0 0 4471
10210032 8441959 3329 435907 16 8980179 0 0 4471
10210020 8441956 3329 456036 16 8980269 0 0 4471
10209992 8441968 3329 476169 16 8980359 0 0 4471
10209998 8441955 3329 496295 16 8980449 0 0 4471
10209925 8441960 3329 516425 16 8980539 0 0 4471
10209889 8441966 3329 536554 16 8980629 0 0 4471
10209897 8441959 3329 556685 16 8980719 0 0 4471
10209793 8441971 3329 576811 16 8980809 0 0 4471
10209650 8441977 3329 596941 16 8980899 0 0 4471
10209764 8441956 3329 617070 16 8980989 0 0 4471
10209640 8441974 3329 637201 16 8981079 0 0 4471
10209531 8441973 3329 657327 16 8981169 0 0 4471
10209315 8441954 3329 677456 16 8981259 0 0 4471
10208880 8441972 3329 697586 16 8981349 0 0 4471
10208615 8441959 3329 717713 16 8981439 0 0 4471
10208689 8441951 3329 737842 16 8981529 0 0 4471
10208269 8441971 3329 757970 16 8981619 0 0 4471
10208374 8441959 3329 778099 16 8981709 0 0 4471
10208288 8441962 3329 798228 16 8981799 0 0 4471
10207843 8441979 3329 818358 16 8981889 0 0 4471
10207919 8441961 3329 838486 16 8981979 0 0 4471
10208000 8441962 3329 858615 16 8982069 0 0 4471
10207655 8441979 3329 878745 16 8982159 0 0 4471
10207699 8441956 3329 898875 16 8982249 0 0 4471
10207031 8441960 3329 919004 16 8982339 0 0 4471
10206370 8441968 3329 939131 16 8982429 0 0 4471
10206457 8441961 3329 959261 16 8982519 0 0 4471
10206196 8441966 3329 979391 16 8982609 0 0 4471
10205963 8441961 3329 999518 16 8982699 0 0 4471
10206271 8441963 3330 19648 16 8982789 0 0 4471
10205544 8441978 3330 39777 16 8982879 0 0 4471
10205328 8441970 3330 59905 16 8982969 0 0 4471
10205486 8441957 3330 80036 16 8983059 0 0 4471
10205337 8441975 3330 100163 16 8983149 0 0 4471
10205179 8441957 3330 120293 16 8983239 0 0 4471
10204967 8441958 3330 140423 16 8983329 0 0 4471
10203917 8441972 3330 160550 16 8983419 0 0 4471
10203667 8441959 3330 180679 16 8983509 0 0 4471
10203354 8441958 3330 200809 16 8983599 0 0 4471
10202898 8441973 3330 220937 16 8983689 0 0 4471
10202941 8441955 3330 241066 16 8983779 0 0 4471
10202697 8441969 3330 261195 16 8983869 0 0 4471
10201991 8441974 3330 281328 16 8983959 0 0 4471
10202422 8441956 3330 301457 16 8984049 0 0 4471
10202235 8441977 3330 321584 16 8984139 0 0 4471
10202114 8441973 3330 341713 16 8984229 0 0 4471
10201954 8441959 3330 361844 16 8984319 0 0 4471
10201287 8441965 3330 381973 16 8984409 0 0 4471
10200566 8441965 3330 402102 16 8984499 0 0 4471
10200558 8441956 3330 422231 16 8984589 0 0 4471
10199798 8441971 3330 442358 16 8984679 0 0 4471
10199734 8441960 3330 462489 16 8984769 0 0 4471
10199799 8441957 3330 482618 16 8984859 0 0 4471
10199097 8441983 3330 502747 16 8984949 0 0 4471
10199112 8441961 3330 522874 16 8985039 0 0 4471
10199270 8441960 3330 543003 16 8985129 0 0 4471
10198896 8441985 3330 563130 16 8985219 0 0 4471
10198779 8441956 3330 583260 16 8985309 0 0 4471
10198289 8441962 3330 603388 16 8985399 0 0 4471
10197426 8441967 3330 623517 16 8985489 0 0 4471
10197399 8441956 3330 643647 16 8985579 0 0 4471
10197098 8441966 3330 663776 16 8985669 0 0 4471
10196652 8441967 3330 683904 16 8985759 0 0 4471
10196640 8441957 3330 704035 16 8985849 0 0 4471
10196171 8441978 3330 724162 16 8985939 0 0 4471
10195998 8441966 3330 744292 16 8986029 0 0 4471
10196191 8441954 3330 764422 16 8986119 0 0 4471
10195921 8441977 3330 784549 16 8986209 0 0 4471
10195851 8441969 3330 804679 16 8986299 0 0 4471
10195744 8441954 3330 824808 16 8986389 0 0 4471
10195285 8441970 3330 844939 16 8986479 0 0 4471
10195041 8441956 3330 865066 16 8986569 0 0 4471
10194981 8441956 3330 885194 16 8986659 0 0 4471
10194714 8441971 3330 905323 16 8986749 0 0 4471
10194779 8441956 3330 925453 16 8986839 0 0 4471
10194722 8441963 3330 945582 16 8986929 0 0 4471
10194500 8441981 3330 965710 16 8987019 0 0 4471
10194593 8441956 3330 985839 16 8987109 0 0 4471
10194624 8441970 3331 5969 16 8987199 0 0 4471
10194431 8441977 3331 26098 16 8987289 0 0 4471
10194380 8441962 3331 46229 16 8987379 0 0 4471
10194295 8441965 3331 66355 16 8987469 0 0 4471
10194103 8441960 3331 86487 16 8987559 0 0 4471
10194249 8441959 3331 106617 16 8987649 0 0 4471
10194265 8441968 3331 126745 16 8987739 0 0 4471
10194198 8441965 3331 146874 16 8987829 0 0 4471
10194280 8441957 3331 167005 16 8987919 0 0 4471
10194322 8441984 3331 187132 16 8988009 0 0 4471
10194294 8441963 3331 207262 16 8988099 0 0 4471
10194211 8441958 3331 227390 16 8988189 0 0 4471
10194273 8441982 3331 247519 16 8988279 0 0 4471
10194346 8441961 3331 267646 16 8988369 0 0 4471
10194435 8441955 3331 287777 16 8988459 0 0 4471
10194822 8441970 3331 307906 16 8988549 0 0 4471
10194869 8441955 3331 328034 16 8988639 0 0 4471
10194999 8441962 3331 348162 16 8988729 0 0 4471
10195140 8441964 3331 368291 16 8988819 0 0 4471
10195136 8441961 3331 388421 16 8988909 0 0 4471
10195212 8441972 3331 408548 16 8988999 0 0 4471
10195650 8441976 3331 428677 16 8989089 0 0 4471
10195314 8441956 3331 448807 16 8989179 0 0 4471
10195493 8441976 3331 468936 16 8989269 0 0 4471
10195658 8441967 3331 489065 16 8989359 0 0 4471
10195731 8441959 3331 509193 16 8989449 0 0 4471
10196225 8441967 3331 529322 16 8989539 0 0 4471
10196627 8441963 3331 549452 16 8989629 0 0 4471
10196600 8441952 3331 569582 16 8989719 0 0 4471
10197016 8441971 3331 589709 16 8989809 0 0 4471
10196809 8441959 3331 609838 16 8989899 0 0 4471
10196882 8441962 3331 629969 16 8989989 0 0 4471
10197448 8441981 3331 650098 16 8990079 0 0 4471
10197453 8441957 3331 670227 16 8990169 0 0 4471
10197285 8441961 3331 690354 16 8990259 0 0 4471
10197698 8441977 3331 710483 16 8990349 0 0 4471
10197614 8441956 3331 730614 16 8990438 0 0 4466
10198267 8441959 3331 750743 16 8990528 0 0 4466
10198819 8441969 3331 770870 16 8990619 0 0 4471
10199050 8441954 3331 791001 16 8990709 0 0 4471
10199407 8441963 3331 811128 16 8990798 0 0 4466
10199746 8441967 3331 831259 16 8990888 0 0 4466
10199482 8441959 3331 851388 16 8990978 0 0 4466
10200357 8441977 3331 871515 16 8991068 0 0 4466
10200500 8441975 3331 891644 16 8991158 0 0 4466
10200505 8441954 3331 911776 16 8991248 0 0 4466
10200760 8441980 3331 931906 16 8991338 0 0 4471
10201144 8441962 3331 952035 16 8991428 0 0 4471
10201217 8441958 3331 972162 16 8991518 0 0 4466
10202106 8441969 3331 992292 16 8991608 0 0 4466
10202087 8441957 3332 12421 16 8991698 0 0 4471
10202547 8441957 3332 32551 16 8991788 0 0 4471
10202940 8441970 3332 52679 16 8991878 0 0 4471
10203101 8441954 3332 72808 16 8991968 0 0 4471
10203155 8441964 3332 92938 16 8992058 0 0 4471
10204102 8441982 3332 113065 16 8992148 0 0 4471
10203683 8441958 3332 133194 16 8992238 0 0 4471
10203922 8441972 3332 153323 16 8992328 0 0 4471
10204096 8441974 3332 173451 16 8992418 0 0 4471
10204361 8441956 3332 193581 16 8992508 0 0 4471
10204892 8441968 3332 213708 16 8992598 0 0 4471
10205769 8441964 3332 233838 16 8992688 0 0 4471
10205728 8441959 3332 253966 16 8992778 0 0 4471
10206454 8441975 3332 274095 16 8992868 0 0 4471
10206354 8441968 3332 294224 16 8992958 0 0 4471
10206536 8441962 3332 314354 16 8993048 0 0 4471
10207168 8441983 3332 334483 16 8993138 0 0 4471
10207280 8441963 3332 354611 16 8993228 0 0 4471
10207157 8441953 3332 374740 16 8993318 0 0 4471
10207617 8441976 3332 394870 16 8993408 0 0 4471
10207455 8441955 3332 415001 16 8993498 0 0 4471
10207870 8441958 3332 435127 16 8993588 0 0 4471
10208230 8441964 3332 455257 16 8993678 0 0 4471
10208448 8441953 3332 475386 16 8993768 0 0 4471
10208641 8441963 3332 495516 16 8993858 0 0 4471
10208940 8441968 3332 515644 16 8993948 0 0 4471
10208796 8441958 3332 535773 16 8994038 0 0 4471
10209175 8441971 3332 555903 16 8994128 0 0 4471
10209329 8441973 3332 576032 16 8994218 0 0 4471
10209175 8441957 3332 596160 16 8994308 0 0 4471
10209108 8441976 3332 616289 16 8994398 0 0 4471
10209320 8441964 3332 636418 16 8994488 0 0 4471
10209335 8441954 3332 656547 16 8994578 0 0 4471
10209885 8441971 3332 676676 16 8994668 0 0 4471
10209954 8441958 3332 696805 16 8994758 0 0 4471
10210080 8441962 3332 716938 16 8994848 0 0 4471
10210257 8441970 3332 737064 16 8994938 0 0 4471
10210284 8441960 3332 757194 16 8995028 0 0 4471
10210232 8441967 3332 777323 16 8995118 0 0 4471
10210346 8441985 3332 797454 16 8995208 0 0 4471
10210315 8441958 3332 817580 16 8995298 0 0 4471
10210425 8441967 3332 837710 16 8995388 0 0 4471
10210400 8441977 3332 857841 16 8995478 0 0 4471
10210352 8441957 3332 877967 16 8995568 0 0 4471
10210314 8441964 3332 898096 16 8995658 0 0 4471
10210158 8441962 3332 918226 16 8995748 0 0 4471
10210162 8441957 3332 938356 16 8995838 0 0 4471
10210033 8441963 3332 958482 16 8995928 0 0 4471
10210091 8441965 3332 978611 16 8996018 0 0 4471
10210018 8441955 3332 998740 16 8996108 0 0 4471
10209775 8441977 3333 18868 16 8996198 0 0 4471
10209638 8441966 3333 38997 16 8996288 0 0 4471
10209840 8441960 3333 59126 16 8996378 0 0 4471
10209516 8441982 3333 79256 16 8996468 0 0 4471
10209561 8441953 3333 99386 16 8996558 0 0 4471
10209463 8441959 3333 119513 16 8996648 0 0 4471
10208919 8441972 3333 139643 16 8996738 0 0 4471
10208713 8441951 3333 159773 16 8996828 0 0 4471
10208677 8441959 3333 179900 16 8996918 0 0 4471
10208337 8441969 3333 200033 16 8997008 0 0 4471
10208538 8441960 3333 220159 16 8997098 0 0 4471
10208103 8441966 3333 240289 16 8997188 0 0 4471
10207950 8441976 3333 260416 16 8997278 0 0 4471
10208143 8441956 3333 280546 16 8997368 0 0 4471
10207961 8441977 3333 300675 16 8997458 0 0 4471
10207558 8441970 3333 320803 16 8997548 0 0 4471
10207605 8441958 3333 340932 16 8997638 0 0 4471
10206756 8441968 3333 361061 16 8997728 0 0 4471
10206310 8441963 3333 381191 16 8997818 0 0 4471
10206191 8441956 3333 401319 16 8997908 0 0 4471
10205902 8441972 3333 421449 16 8997998 0 0 4471
10205727 8441964 3333 441579 16 8998088 0 0 4471
10205753 8441959 3333 461706 16 8998178 0 0 4471
10204845 8441981 3333 481836 16 8998268 0 0 4471
10205186 8441964 3333 501965 16 8998358 0 0 4471
10205098 8441959 3333 522097 16 8998448 0 0 4471
10204722 8441980 3333 542224 16 8998538 0 0 4471
10204453 8441956 3333 562355 16 8998628 0 0 4471
10204010 8441960 3333 582484 16 8998718 0 0 4471
10202864 8441964 3333 602613 16 8998808 0 0 4471
10202787 8441951 3333 622742 16 8998898 0 0 4471
10202202 8441965 3333 642871 16 8998988 0 0 4471
10201877 8441969 3333 663002 16 8999078 0 0 4471
10201848 8441954 3333 683129 16 8999168 0 0 4471
10201140 8441979 3333 703258 16 8999258 0 0 4471
10200681 8441971 3333 723387 16 8999348 0 0 4471
10200895 8441956 3333 743516 16 8999438 0 0 4471
10200350 8441979 3333 763643 16 8999528 0 0 4471
10200155 8441963 3333 783770 16 8999618 0 0 4471
10199731 8441956 3333 803900 16 8999708 0 0 4471
10198704 8441969 3333 824029 16 8999798 0 0 4471
10198460 8441956 3333 844157 16 8999888 0 0 4471
10198531 8441957 3333 864286 16 8999978 0 0 4471
10198167 8441970 3333 884416 16 9000068 0 0 4471
10198309 8441956 3333 904546 16 9000158 0 0 4471
10197932 8441974 3333 924673 16 9000248 0 0 4471
10197249 8441982 3333 944803 16 9000338 0 0 4471
10197367 8441959 3333 964932 16 9000428 0 0 4471
10197286 8441971 3333 985061 16 9000518 0 0 4471
10196913 8441970 3334 5191 16 9000608 0 0 4471
10196945 8441959 3334 25318 16 9000698 0 0 4471
10196339 8441967 3334 45447 16 9000788 0 0 4471
10195849 8441965 3334 65577 16 9000878 0 0 4471
10195793 8441958 3334 85706 16 9000968 0 0 4471
10195457 8441968 3334 105834 16 9001058 0 0 4471
10195412 8441964 3334 125963 16 9001148 0 0 4471
10195535 8441960 3334 146093 16 9001238 0 0 4471
10195040 8441985 3334 166222 16 9001328 0 0 4471
10195047 8441966 3334 186350 16 9001418 0 0 4471
10195055 8441957 3334 206479 16 9001508 0 0 4471
10194803 8441982 3334 226609 16 9001598 0 0 4471
10194748 8441957 3334 246740 16 9001688 0 0 4471
10194597 8441957 3334 266866 16 9001778 0 0 4471
10194280 8441970 3334 286996 16 9001868 0 0 4471
10194216 8441956 3334 307125 16 9001958 0 0 4471
10194219 8441962 3334 327257 16 9002048 0 0 4471
10194039 8441963 3334 347385 16 9002138 0 0 4471
10194096 8441956 3334 367514 16 9002228 0 0 4471
10193991 8441976 3334 387644 16 9002318 0 0 4471
10193944 8441974 3334 407772 16 9002408 0 0 4471
10193954 8441958 3334 427901 16 9002498 0 0 4471
10193932 8441970 3334 448032 16 9002588 0 0 4471
10193914 8441968 3334 468159 16 9002678 0 0 4471
10193913 8441958 3334 488288 16 9002768 0 0 4471
10193974 8441967 3334 508417 16 9002858 0 0 4471
10194054 8441958 3334 528546 16 9002948 0 0 4471
10194018 8441954 3334 548675 16 9003038 0 0 4471
10194194 8441970 3334 568804 16 9003128 0 0 4471
10194091 8441959 3334 588931 16 9003218 0 0 4471
10194218 8441959 3334 609060 16 9003308 0 0 4471
10194482 8441982 3334 629189 16 9003398 0 0 4471
10194414 8441958 3334 649319 16 9003488 0 0 4471
10194467 8441963 3334 669446 16 9003578 0 0 4471
10194521 8441978 3334 689576 16 9003668 0 0 4471
10194647 8441958 3334 709705 16 9003757 0 0 4466
10194858 8441963 3334 729833 16 9003847 0 0 4466
10195348 8441965 3334 749962 16 9003937 0 0 4466
10195267 8441964 3334 770092 16 9004027 0 0 4466
10195538 8441970 3334 790221 16 9004117 0 0 4466
10195573 8441969 3334 810351 16 9004207 0 0 4466
10195610 8441956 3334 830478 16 9004297 0 0 4466
10196067 8441984 3334 850607 16 9004387 0 0 4466
10196314 8441970 3334 870738 16 9004477 0 0 4466
10195970 8441959 3334 890867 16 9004567 0 0 4466
10196279 8441980 3334 910994 16 9004657 0 0 4471
10196344 8441957 3334 931125 16 9004747 0 0 4471
10196806 8441950 3334 951252 16 9004837 0 0 4471
10197573 8441972 3334 971383 16 9004927 0 0 4471
10197862 8441955 3334 991512 16 9005017 0 0 4471
10197898 8441962 3335 11641 16 9005107 0 0 4471
10198337 8441970 3335 31768 16 9005197 0 0 4471
10198056 8441955 3335 51899 16 9005287 0 0 4471
10198450 8441971 3335 72029 16 9005377 0 0 4471
10198899 8441978 3335 92157 16 9005467 0 0 4471
10198994 8441956 3335 112286 16 9005557 0 0 4471
10199138 8441975 3335 132413 16 9005647 0 0 4471
10199656 8441970 3335 152545 16 9005737 0 0 4471
10199730 8441958 3335 172675 16 9005827 0 0 4471
10200339 8441967 3335 192802 16 9005917 0 0 4471
10200844 8441963 3335 212932 16 9006007 0 0 4471
10201264 8441957 3335 233061 16 9006097 0 0 4471
10201694 8441970 3335 253191 16 9006187 0 0 4471
10201624 8441957 3335 273318 16 9006277 0 0 4471
10201251 8441960 3335 293448 16 9006367 0 0 4471
10202108 8441983 3335 313578 16 9006457 0 0 4471
10201714 8441957 3335 333705 16 9006547 0 0 4471
10201996 8441964 3335 353834 16 9006637 0 0 4471
10202337 8441981 3335 373963 16 9006727 0 0 4471
10202623 8441957 3335 394090 16 9006817 0 0 4471
10203099 8441961 3335 414220 16 9006907 0 0 4471
10204324 8441966 3335 434349 16 9006997 0 0 4471
10204181 8441962 3335 454477 16 9007087 0 0 4471
10204677 8441964 3335 474607 16 9007177 0 0 4471
10204702 8441964 3335 494737 16 9007267 0 0 4471
10204496 8441951 3335 514864 16 9007357 0 0 4471
10204888 8441973 3335 534994 16 9007447 0 0 4471
10205453 8441974 3335 555123 16 9007537 0 0 4471
10204868 8441951 3335 575253 16 9007627 0 0 4471
10205237 8441980 3335 595380 16 9007717 0 0 4471
10205299 8441960 3335 615509 16 9007807 0 0 4471
10205801 8441959 3335 635639 16 9007897 0 0 4471
10206698 8441967 3335 655769 16 9007987 0 0 4471
10207282 8441958 3335 675896 16 9008077 0 0 4471
10207323 8441959 3335 696027 16 9008167 0 0 4471
10207950 8441973 3335 716155 16 9008257 0 0 4471
10207847 8441953 3335 736284 16 9008347 0 0 4471
10208187 8441965 3335 756413 16 9008437 0 0 4471
10208615 8441977 3335 776542 16 9008527 0 0 4471
10208579 8441961 3335 796671 16 9008617 0 0 4471
10208404 8441965 3335 816801 16 9008707 0 0 4471
10208776 8441977 3335 836929 16 9008797 0 0 4471
10208815 8441956 3335 857058 16 9008887 0 0 4471
10209397 8441966 3335 877187 16 9008977 0 0 4471
10209685 8441961 3335 897316 16 9009067 0 0 4471
10209802 8441958 3335 917446 16 9009157 0 0 4471
10210017 8441961 3335 937574 16 9009247 0 0 4471
10209556 8441960 3335 957705 16 9009337 0 0 4471
10209774 8441956 3335 977836 16 9009427 0 0 4471
10210052 8441983 3335 997962 16 9009517 0 0 4471
10210094 8441963 3336 18091 16 9009607 0 0 4471
10209945 8441961 3336 38221 16 9009697 0 0 4471
10209888 8441976 3336 58352 16 9009787 0 0 4471
10210076 8441960 3336 78478 16 9009877 0 0 4471
10210331 8441957 3336 98608 16 9009967 0 0 4471
10210607 8441975 3336 118739 16 9010057 0 0 4471
10210650 8441953 3336 138865 16 9010147 0 0 4471
10210683 8441961 3336 158995 16 9010237 0 0 4471
10210687 8441967 3336 179124 16 9010327 0 0 4471
10210801 8441956 3336 199251 16 9010417 0 0 4471
10210648 8441974 3336 219380 16 9010507 0 0 4471
10210665 8441977 3336 239509 16 9010597 0 0 4471
10210729 8441958 3336 259639 16 9010687 0 0 4471
10210684 8441976 3336 279766 16 9010777 0 0 4471
10210660 8441967 3336 299896 16 9010867 0 0 4471
